time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,JCT,duration,pending_time,preempt,resume,promote
5778018559,324,100,79,10674,5778018559,5778007885,5778018480,18000000,5760018480,2,3,0
5796018454,325,100,79,10707,5796018454,5796007747,5796018375,18000000,5778018375,2,3,0
5814018349,326,100,79,10740,5814018349,5814007609,5814018270,18000000,5796018270,2,3,0
5832018244,327,100,79,10773,5832018244,5832007471,5832018165,18000000,5814018165,2,3,0
5850018139,328,100,79,10806,5850018139,5850007333,5850018060,18000000,5832018060,2,3,0
5868018034,329,100,79,10839,5868018034,5868007195,5868017955,18000000,5850017955,2,3,0
5886017929,330,100,79,10872,5886017929,5886007057,5886017850,18000000,5868017850,2,3,0
5904017824,331,100,79,10905,5904017824,5904006919,5904017745,18000000,5886017745,2,3,0
5922017719,332,100,79,10938,5922017719,5922006781,5922017640,18000000,5904017640,2,3,0
5940017614,333,100,79,10971,5940017614,5940006643,5940017535,18000000,5922017535,2,3,0
5958017509,334,100,79,11004,5958017509,5958006505,5958017430,18000000,5940017430,2,3,0
5976017404,335,100,79,11037,5976017404,5976006367,5976017325,18000000,5958017325,2,3,0
5994017299,336,100,79,11070,5994017299,5994006229,5994017220,18000000,5976017220,2,3,0
6012017194,337,100,79,11103,6012017194,6012006091,6012017115,18000000,5994017115,2,3,0
6030017089,338,100,79,11136,6030017089,6030005953,6030017010,18000000,6012017010,2,3,0
6048016984,339,100,79,11169,6048016984,6048005815,6048016905,18000000,6030016905,2,3,0
6066016879,340,100,79,11202,6066016879,6066005677,6066016800,18000000,6048016800,2,3,0
6084016774,341,100,79,11235,6084016774,6084005539,6084016695,18000000,6066016695,2,3,0
6102016669,342,100,79,11268,6102016669,6102005401,6102016590,18000000,6084016590,2,3,0
6120016564,343,100,79,11301,6120016564,6120005263,6120016485,18000000,6102016485,2,3,0
6138016459,344,100,79,11334,6138016459,6138005125,6138016380,18000000,6120016380,2,3,0
6156016354,345,100,79,11367,6156016354,6156004987,6156016275,18000000,6138016275,2,3,0
6174016249,346,100,79,11400,6174016249,6174004849,6174016170,18000000,6156016170,2,3,0
6192016144,347,100,79,11433,6192016144,6192004711,6192016065,18000000,6174016065,2,3,0
6210016039,348,100,79,11466,6210016039,6210004573,6210015960,18000000,6192015960,2,3,0
6228015934,349,100,79,11499,6228015934,6228004435,6228015855,18000000,6210015855,2,3,0
6246015829,350,100,79,11532,6246015829,6246004297,6246015750,18000000,6228015750,2,3,0
6264015724,351,100,79,11565,6264015724,6264004159,6264015645,18000000,6246015645,2,3,0
6282015619,352,100,79,11598,6282015619,6282004021,6282015540,18000000,6264015540,2,3,0
6300015514,353,100,79,11631,6300015514,6300003883,6300015435,18000000,6282015435,2,3,0
6318015409,354,100,79,11664,6318015409,6318003745,6318015330,18000000,6300015330,2,3,0
6336015304,355,100,79,11697,6336015304,6336003607,6336015225,18000000,6318015225,2,3,0
6354015199,356,100,79,11730,6354015199,6354003469,6354015120,18000000,6336015120,2,3,0
6372015094,357,100,79,11763,6372015094,6372003331,6372015015,18000000,6354015015,2,3,0
6390014989,358,100,79,11796,6390014989,6390003193,6390014910,18000000,6372014910,2,3,0
6408014884,359,100,79,11829,6408014884,6408003055,6408014805,18000000,6390014805,2,3,0
6426014779,360,100,79,11862,6426014779,6426002917,6426014700,18000000,6408014700,2,3,0
6444014674,361,100,79,11895,6444014674,6444002779,6444014595,18000000,6426014595,2,3,0
6462014569,362,100,79,11928,6462014569,6462002641,6462014490,18000000,6444014490,2,3,0
6480014464,363,100,79,11961,6480014464,6480002503,6480014385,18000000,6462014385,2,3,0
6498014359,364,100,79,11994,6498014359,6498002365,6498014280,18000000,6480014280,2,3,0
6516014254,365,100,79,12027,6516014254,6516002227,6516014175,18000000,6498014175,2,3,0
6534014149,366,100,79,12060,6534014149,6534002089,6534014070,18000000,6516014070,2,3,0
6552014044,367,100,79,12093,6552014044,6552001951,6552013965,18000000,6534013965,2,3,0
6570013939,368,100,79,12126,6570013939,6570001813,6570013860,18000000,6552013860,2,3,0
6588013834,369,100,79,12159,6588013834,6588001675,6588013755,18000000,6570013755,2,3,0
6606013729,370,100,79,12192,6606013729,6606001537,6606013650,18000000,6588013650,2,3,0
6624013624,371,100,79,12225,6624013624,6624001399,6624013545,18000000,6606013545,2,3,0
6642013519,372,100,79,12258,6642013519,6642001261,6642013440,18000000,6624013440,2,3,0
6660013414,373,100,79,12291,6660013414,6660001123,6660013335,18000000,6642013335,2,3,0
6678013309,374,100,79,12324,6678013309,6678000985,6678013230,18000000,6660013230,2,3,0
6696013204,375,100,79,12357,6696013204,6696000847,6696013125,18000000,6678013125,2,3,0
6714013099,376,100,79,12390,6714013099,6714000709,6714013020,18000000,6696013020,2,3,0
6732012994,377,100,79,12423,6732012994,6732000571,6732012915,18000000,6714012915,2,3,0
6750012889,378,100,79,12456,6750012889,6750000433,6750012810,18000000,6732012810,2,3,0
6768012784,379,100,79,12489,6768012784,6768000295,6768012705,18000000,6750012705,2,3,0
6786012679,380,100,79,12522,6786012679,6786000157,6786012600,18000000,6768012600,2,3,0
6804012574,381,100,79,12555,6804012574,6804000019,6804012495,18000000,6786012495,2,3,0
6822012469,382,100,79,12588,6822012469,6821999881,6822012390,18000000,6804012390,2,3,0
6840012364,383,100,79,12621,6840012364,6839999743,6840012285,18000000,6822012285,2,3,0
6858012259,384,100,79,12654,6858012259,6857999605,6858012180,18000000,6840012180,2,3,0
6876012154,385,100,79,12687,6876012154,6875999467,6876012075,18000000,6858012075,2,3,0
6894012049,386,100,79,12720,6894012049,6893999329,6894011970,18000000,6876011970,2,3,0
6912011944,387,100,79,12753,6912011944,6911999191,6912011865,18000000,6894011865,2,3,0
6930011839,388,100,79,12786,6930011839,6929999053,6930011760,18000000,6912011760,2,3,0
6948011734,389,100,79,12819,6948011734,6947998915,6948011655,18000000,6930011655,2,3,0
6966011629,390,100,79,12852,6966011629,6965998777,6966011550,18000000,6948011550,2,3,0
6984011524,391,100,79,12885,6984011524,6983998639,6984011445,18000000,6966011445,2,3,0
7002011419,392,100,79,12918,7002011419,7001998501,7002011340,18000000,6984011340,2,3,0
7020011314,393,100,79,12951,7020011314,7019998363,7020011235,18000000,7002011235,2,3,0
7038011209,394,100,79,12984,7038011209,7037998225,7038011130,18000000,7020011130,2,3,0
7056011104,395,100,79,13017,7056011104,7055998087,7056011025,18000000,7038011025,2,3,0
7074010999,396,100,79,13050,7074010999,7073997949,7074010920,18000000,7056010920,2,3,0
7092010894,397,100,79,13083,7092010894,7091997811,7092010815,18000000,7074010815,2,3,0
7110010789,398,100,79,13116,7110010789,7109997673,7110010710,18000000,7092010710,2,3,0
7128010684,399,100,79,13149,7128010684,7127997535,7128010605,18000000,7110010605,2,3,0
7146010579,400,100,79,13182,7146010579,7145997397,7146010500,18000000,7128010500,2,3,0
7164010474,401,100,79,13215,7164010474,7163997259,7164010395,18000000,7146010395,2,3,0
7182010369,402,100,79,13248,7182010369,7181997121,7182010290,18000000,7164010290,2,3,0
7200010264,403,100,79,13281,7200010264,7199996983,7200010185,18000000,7182010185,2,3,0
7218010159,404,100,79,13314,7218010159,7217996845,7218010080,18000000,7200010080,2,3,0
7236010054,405,100,79,13347,7236010054,7235996707,7236009975,18000000,7218009975,2,3,0
7254009949,406,100,79,13380,7254009949,7253996569,7254009870,18000000,7236009870,2,3,0
7272009844,407,100,79,13413,7272009844,7271996431,7272009765,18000000,7254009765,2,3,0
7290009739,408,100,79,13446,7290009739,7289996293,7290009660,18000000,7272009660,2,3,0
7308009634,409,100,79,13479,7308009634,7307996155,7308009555,18000000,7290009555,2,3,0
7326009529,410,100,79,13512,7326009529,7325996017,7326009450,18000000,7308009450,2,3,0
7344009424,411,100,79,13545,7344009424,7343995879,7344009345,18000000,7326009345,2,3,0
7362009319,412,100,79,13578,7362009319,7361995741,7362009240,18000000,7344009240,2,3,0
7380009214,413,100,79,13611,7380009214,7379995603,7380009135,18000000,7362009135,2,3,0
7398009109,414,100,79,13644,7398009109,7397995465,7398009030,18000000,7380009030,2,3,0
7416009004,415,100,79,13677,7416009004,7415995327,7416008925,18000000,7398008925,2,3,0
7434008899,416,100,79,13710,7434008899,7433995189,7434008820,18000000,7416008820,2,3,0
7452008794,417,100,79,13743,7452008794,7451995051,7452008715,18000000,7434008715,2,3,0
7470008689,418,100,79,13776,7470008689,7469994913,7470008610,18000000,7452008610,2,3,0
7488008584,419,100,79,13809,7488008584,7487994775,7488008505,18000000,7470008505,2,3,0
7506008479,420,100,79,13842,7506008479,7505994637,7506008400,18000000,7488008400,2,3,0
7524008374,421,100,79,13875,7524008374,7523994499,7524008295,18000000,7506008295,2,3,0
7542008269,422,100,79,13908,7542008269,7541994361,7542008190,18000000,7524008190,2,3,0
7560008164,423,100,79,13941,7560008164,7559994223,7560008085,18000000,7542008085,2,3,0
7578008059,424,100,79,13974,7578008059,7577994085,7578007980,18000000,7560007980,2,3,0
7596007954,425,100,79,14007,7596007954,7595993947,7596007875,18000000,7578007875,2,3,0
7614007849,426,100,79,14040,7614007849,7613993809,7614007770,18000000,7596007770,2,3,0
7632007744,427,100,79,14073,7632007744,7631993671,7632007665,18000000,7614007665,2,3,0
7650007639,428,100,79,14106,7650007639,7649993533,7650007560,18000000,7632007560,2,3,0
7668007534,429,100,79,14139,7668007534,7667993395,7668007455,18000000,7650007455,2,3,0
7686007429,430,100,79,14172,7686007429,7685993257,7686007350,18000000,7668007350,2,3,0
7704007324,431,100,79,14205,7704007324,7703993119,7704007245,18000000,7686007245,2,3,0
7722007219,432,100,79,14238,7722007219,7721992981,7722007140,18000000,7704007140,2,3,0
7740007114,433,100,79,14271,7740007114,7739992843,7740007035,18000000,7722007035,2,3,0
7758007009,434,100,79,14304,7758007009,7757992705,7758006930,18000000,7740006930,2,3,0
7776006904,435,100,79,14337,7776006904,7775992567,7776006825,18000000,7758006825,2,3,0
7794006799,436,100,79,14370,7794006799,7793992429,7794006720,18000000,7776006720,2,3,0
7812006694,437,100,79,14403,7812006694,7811992291,7812006615,18000000,7794006615,2,3,0
7830006589,438,100,79,14436,7830006589,7829992153,7830006510,18000000,7812006510,2,3,0
7848006484,439,100,79,14469,7848006484,7847992015,7848006405,18000000,7830006405,2,3,0
7866006379,440,100,79,14502,7866006379,7865991877,7866006300,18000000,7848006300,2,3,0
7884006274,441,100,79,14535,7884006274,7883991739,7884006195,18000000,7866006195,2,3,0
7902006169,442,100,79,14568,7902006169,7901991601,7902006090,18000000,7884006090,2,3,0
7920006064,443,100,79,14601,7920006064,7919991463,7920005985,18000000,7902005985,2,3,0
7938005959,444,100,79,14634,7938005959,7937991325,7938005880,18000000,7920005880,2,3,0
7956005854,445,100,79,14667,7956005854,7955991187,7956005775,18000000,7938005775,2,3,0
7974005749,446,100,79,14700,7974005749,7973991049,7974005670,18000000,7956005670,2,3,0
7992005644,447,100,79,14733,7992005644,7991990911,7992005565,18000000,7974005565,2,3,0
8010005539,448,100,79,14766,8010005539,8009990773,8010005460,18000000,7992005460,2,3,0
8028005434,449,100,79,14799,8028005434,8027990635,8028005355,18000000,8010005355,2,3,0
8046005329,450,100,79,14832,8046005329,8045990497,8046005250,18000000,8028005250,2,3,0
8064005224,451,100,79,14865,8064005224,8063990359,8064005145,18000000,8046005145,2,3,0
8082005119,452,100,79,14898,8082005119,8081990221,8082005040,18000000,8064005040,2,3,0
8100005014,453,100,79,14931,8100005014,8099990083,8100004935,18000000,8082004935,2,3,0
8118004909,454,100,79,14964,8118004909,8117989945,8118004830,18000000,8100004830,2,3,0
8136004804,455,100,79,14997,8136004804,8135989807,8136004725,18000000,8118004725,2,3,0
8154004699,456,100,79,15030,8154004699,8153989669,8154004620,18000000,8136004620,2,3,0
8172004594,457,100,79,15063,8172004594,8171989531,8172004515,18000000,8154004515,2,3,0
8190004489,458,100,79,15096,8190004489,8189989393,8190004410,18000000,8172004410,2,3,0
8208004384,459,100,79,15129,8208004384,8207989255,8208004305,18000000,8190004305,2,3,0
8226004279,460,100,79,15162,8226004279,8225989117,8226004200,18000000,8208004200,2,3,0
8244004174,461,100,79,15195,8244004174,8243988979,8244004095,18000000,8226004095,2,3,0
8262004069,462,100,79,15228,8262004069,8261988841,8262003990,18000000,8244003990,2,3,0
8280003964,463,100,79,15261,8280003964,8279988703,8280003885,18000000,8262003885,2,3,0
8298003859,464,100,79,15294,8298003859,8297988565,8298003780,18000000,8280003780,2,3,0
8316003754,465,100,79,15327,8316003754,8315988427,8316003675,18000000,8298003675,2,3,0
8334003649,466,100,79,15360,8334003649,8333988289,8334003570,18000000,8316003570,2,3,0
8352003544,467,100,79,15393,8352003544,8351988151,8352003465,18000000,8334003465,2,3,0
8370003439,468,100,79,15426,8370003439,8369988013,8370003360,18000000,8352003360,2,3,0
8388003334,469,100,79,15459,8388003334,8387987875,8388003255,18000000,8370003255,2,3,0
8406003229,470,100,79,15492,8406003229,8405987737,8406003150,18000000,8388003150,2,3,0
8424003124,471,100,79,15525,8424003124,8423987599,8424003045,18000000,8406003045,2,3,0
8442003019,472,100,79,15558,8442003019,8441987461,8442002940,18000000,8424002940,2,3,0
8460002914,473,100,79,15591,8460002914,8459987323,8460002835,18000000,8442002835,2,3,0
8478002809,474,100,79,15624,8478002809,8477987185,8478002730,18000000,8460002730,2,3,0
8496002704,475,100,79,15657,8496002704,8495987047,8496002625,18000000,8478002625,2,3,0
8514002599,476,100,79,15690,8514002599,8513986909,8514002520,18000000,8496002520,2,3,0
8532002494,477,100,79,15723,8532002494,8531986771,8532002415,18000000,8514002415,2,3,0
8550002389,478,100,79,15756,8550002389,8549986633,8550002310,18000000,8532002310,2,3,0
8568002284,479,100,79,15789,8568002284,8567986495,8568002205,18000000,8550002205,2,3,0
8586002179,480,100,79,15822,8586002179,8585986357,8586002100,18000000,8568002100,2,3,0
8604002074,481,100,79,15855,8604002074,8603986219,8604001995,18000000,8586001995,2,3,0
8622001969,482,100,79,15888,8622001969,8621986081,8622001890,18000000,8604001890,2,3,0
8640001864,483,100,79,15921,8640001864,8639985943,8640001785,18000000,8622001785,2,3,0
8658001759,484,100,79,15954,8658001759,8657985805,8658001680,18000000,8640001680,2,3,0
8676001654,485,100,79,15987,8676001654,8675985667,8676001575,18000000,8658001575,2,3,0
8694001549,486,100,79,16020,8694001549,8693985529,8694001470,18000000,8676001470,2,3,0
8712001444,487,100,79,16053,8712001444,8711985391,8712001365,18000000,8694001365,2,3,0
8730001339,488,100,79,16086,8730001339,8729985253,8730001260,18000000,8712001260,2,3,0
8748001234,489,100,79,16119,8748001234,8747985115,8748001155,18000000,8730001155,2,3,0
8766001129,490,100,79,16152,8766001129,8765984977,8766001050,18000000,8748001050,2,3,0
8784001024,491,100,79,16185,8784001024,8783984839,8784000945,18000000,8766000945,2,3,0
8802000919,492,100,79,16218,8802000919,8801984701,8802000840,18000000,8784000840,2,3,0
8820000814,493,100,79,16251,8820000814,8819984563,8820000735,18000000,8802000735,2,3,0
8838000709,494,100,79,16284,8838000709,8837984425,8838000630,18000000,8820000630,2,3,0
8856000604,495,100,79,16317,8856000604,8855984287,8856000525,18000000,8838000525,2,3,0
8874000499,496,100,79,16350,8874000499,8873984149,8874000420,18000000,8856000420,2,3,0
8892000394,497,100,79,16383,8892000394,8891984011,8892000315,18000000,8874000315,2,3,0
8910000289,498,100,79,16416,8910000289,8909983873,8910000210,18000000,8892000210,2,3,0
8928000184,499,100,79,16449,8928000184,8927983735,8928000105,18000000,8910000105,2,3,0
8946000079,500,100,79,16482,8946000079,8945983597,8946000000,18000000,8928000000,2,3,0
