time,idle_node,busy_node,full_node,idle_gpu,busy_gpu,pending_job,running_job,completed_job
119209,7,25,25,28,100,496,1,4
119242,7,25,25,28,100,496,1,4
119275,7,25,25,28,100,496,1,4
119308,7,25,25,28,100,496,1,4
119341,7,25,25,28,100,496,1,4
119374,7,25,25,28,100,496,1,4
119407,7,25,25,28,100,496,1,4
119440,7,25,25,28,100,496,1,4
119473,7,25,25,28,100,496,1,4
119506,7,25,25,28,100,496,1,4
119539,7,25,25,28,100,496,1,4
119572,7,25,25,28,100,496,1,4
119605,7,25,25,28,100,496,1,4
119638,7,25,25,28,100,496,1,4
119671,7,25,25,28,100,496,1,4
119704,7,25,25,28,100,496,1,4
119737,7,25,25,28,100,496,1,4
119770,7,25,25,28,100,496,1,4
119803,7,25,25,28,100,496,1,4
119836,7,25,25,28,100,496,1,4
119869,7,25,25,28,100,496,1,4
119902,7,25,25,28,100,496,1,4
119935,7,25,25,28,100,496,1,4
119968,7,25,25,28,100,496,1,4
120001,7,25,25,28,100,496,1,4
120034,7,25,25,28,100,496,1,4
120067,7,25,25,28,100,496,1,4
120100,7,25,25,28,100,496,1,4
120133,7,25,25,28,100,496,1,4
120166,7,25,25,28,100,496,1,4
120199,7,25,25,28,100,496,1,4
120232,7,25,25,28,100,496,1,4
120265,7,25,25,28,100,496,1,4
120298,7,25,25,28,100,496,1,4
120331,7,25,25,28,100,496,1,4
120364,7,25,25,28,100,496,1,4
120397,7,25,25,28,100,496,1,4
120430,7,25,25,28,100,496,1,4
120463,7,25,25,28,100,496,1,4
120496,7,25,25,28,100,496,1,4
120529,7,25,25,28,100,496,1,4
120562,7,25,25,28,100,496,1,4
120595,7,25,25,28,100,496,1,4
120628,7,25,25,28,100,496,1,4
120661,7,25,25,28,100,496,1,4
120694,7,25,25,28,100,496,1,4
120727,7,25,25,28,100,496,1,4
120760,7,25,25,28,100,496,1,4
120793,7,25,25,28,100,496,1,4
120826,7,25,25,28,100,496,1,4
120859,7,25,25,28,100,496,1,4
120892,7,25,25,28,100,496,1,4
120925,7,25,25,28,100,496,1,4
120958,7,25,25,28,100,496,1,4
120991,7,25,25,28,100,496,1,4
121024,7,25,25,28,100,496,1,4
121057,7,25,25,28,100,496,1,4
121090,7,25,25,28,100,496,1,4
121123,7,25,25,28,100,496,1,4
121156,7,25,25,28,100,496,1,4
121189,7,25,25,28,100,496,1,4
121222,7,25,25,28,100,496,1,4
121255,7,25,25,28,100,496,1,4
121288,7,25,25,28,100,496,1,4
121321,7,25,25,28,100,496,1,4
121354,7,25,25,28,100,496,1,4
121387,7,25,25,28,100,496,1,4
121420,7,25,25,28,100,496,1,4
121453,7,25,25,28,100,496,1,4
121486,7,25,25,28,100,496,1,4
121519,7,25,25,28,100,496,1,4
121552,7,25,25,28,100,496,1,4
121585,7,25,25,28,100,496,1,4
121618,7,25,25,28,100,496,1,4
121651,7,25,25,28,100,496,1,4
121684,7,25,25,28,100,496,1,4
121717,7,25,25,28,100,496,1,4
121750,7,25,25,28,100,496,1,4
121783,7,25,25,28,100,496,1,4
121816,7,25,25,28,100,496,1,4
121849,7,25,25,28,100,496,1,4
121882,7,25,25,28,100,496,1,4
121915,7,25,25,28,100,496,1,4
121948,7,25,25,28,100,496,1,4
121981,7,25,25,28,100,496,1,4
122014,7,25,25,28,100,496,1,4
122047,7,25,25,28,100,496,1,4
122080,7,25,25,28,100,496,1,4
122113,7,25,25,28,100,496,1,4
122146,7,25,25,28,100,496,1,4
122179,7,25,25,28,100,496,1,4
122212,7,25,25,28,100,496,1,4
122245,7,25,25,28,100,496,1,4
122278,7,25,25,28,100,496,1,4
122311,7,25,25,28,100,496,1,4
122344,7,25,25,28,100,496,1,4
122377,7,25,25,28,100,496,1,4
122410,7,25,25,28,100,496,1,4
122443,7,25,25,28,100,496,1,4
122476,7,25,25,28,100,496,1,4
122509,7,25,25,28,100,496,1,4
122542,7,25,25,28,100,496,1,4
122575,7,25,25,28,100,496,1,4
122608,7,25,25,28,100,496,1,4
122641,7,25,25,28,100,496,1,4
122674,7,25,25,28,100,496,1,4
122707,7,25,25,28,100,496,1,4
122740,7,25,25,28,100,496,1,4
122773,7,25,25,28,100,496,1,4
122806,7,25,25,28,100,496,1,4
122839,7,25,25,28,100,496,1,4
122872,7,25,25,28,100,496,1,4
122905,7,25,25,28,100,496,1,4
122938,7,25,25,28,100,496,1,4
122971,7,25,25,28,100,496,1,4
123004,7,25,25,28,100,496,1,4
123037,7,25,25,28,100,496,1,4
123070,7,25,25,28,100,496,1,4
123103,7,25,25,28,100,496,1,4
123136,7,25,25,28,100,496,1,4
123169,7,25,25,28,100,496,1,4
123202,7,25,25,28,100,496,1,4
123235,7,25,25,28,100,496,1,4
123268,7,25,25,28,100,496,1,4
123301,7,25,25,28,100,496,1,4
123334,7,25,25,28,100,496,1,4
123367,7,25,25,28,100,496,1,4
123400,7,25,25,28,100,496,1,4
123433,7,25,25,28,100,496,1,4
123466,7,25,25,28,100,496,1,4
123499,7,25,25,28,100,496,1,4
123532,7,25,25,28,100,496,1,4
123565,7,25,25,28,100,496,1,4
123598,7,25,25,28,100,496,1,4
123631,7,25,25,28,100,496,1,4
123664,7,25,25,28,100,496,1,4
123697,7,25,25,28,100,496,1,4
123730,7,25,25,28,100,496,1,4
123763,7,25,25,28,100,496,1,4
123796,7,25,25,28,100,496,1,4
123829,7,25,25,28,100,496,1,4
123862,7,25,25,28,100,496,1,4
123895,7,25,25,28,100,496,1,4
123928,7,25,25,28,100,496,1,4
123961,7,25,25,28,100,496,1,4
123994,7,25,25,28,100,496,1,4
124027,7,25,25,28,100,496,1,4
124060,7,25,25,28,100,496,1,4
124093,7,25,25,28,100,496,1,4
124126,7,25,25,28,100,496,1,4
124159,7,25,25,28,100,496,1,4
124192,7,25,25,28,100,496,1,4
124225,7,25,25,28,100,496,1,4
124258,7,25,25,28,100,496,1,4
124291,7,25,25,28,100,496,1,4
124324,7,25,25,28,100,496,1,4
124357,7,25,25,28,100,496,1,4
124390,7,25,25,28,100,496,1,4
124423,7,25,25,28,100,496,1,4
124456,7,25,25,28,100,496,1,4
124489,7,25,25,28,100,496,1,4
124522,7,25,25,28,100,496,1,4
124555,7,25,25,28,100,496,1,4
124588,7,25,25,28,100,496,1,4
124621,7,25,25,28,100,496,1,4
124654,7,25,25,28,100,496,1,4
124687,7,25,25,28,100,496,1,4
124720,7,25,25,28,100,496,1,4
124753,7,25,25,28,100,496,1,4
124786,7,25,25,28,100,496,1,4
124819,7,25,25,28,100,496,1,4
124852,7,25,25,28,100,496,1,4
124885,7,25,25,28,100,496,1,4
124918,7,25,25,28,100,496,1,4
124951,7,25,25,28,100,496,1,4
124984,7,25,25,28,100,496,1,4
125017,7,25,25,28,100,496,1,4
125050,7,25,25,28,100,496,1,4
125083,7,25,25,28,100,496,1,4
125116,7,25,25,28,100,496,1,4
125149,7,25,25,28,100,496,1,4
125182,7,25,25,28,100,496,1,4
125215,7,25,25,28,100,496,1,4
125248,7,25,25,28,100,496,1,4
125281,7,25,25,28,100,496,1,4
125314,7,25,25,28,100,496,1,4
125347,7,25,25,28,100,496,1,4
125380,7,25,25,28,100,496,1,4
125413,7,25,25,28,100,496,1,4
125446,7,25,25,28,100,496,1,4
125479,7,25,25,28,100,496,1,4
125512,7,25,25,28,100,496,1,4
125545,7,25,25,28,100,496,1,4
125578,7,25,25,28,100,496,1,4
125611,7,25,25,28,100,496,1,4
125644,7,25,25,28,100,496,1,4
125677,7,25,25,28,100,496,1,4
125710,7,25,25,28,100,496,1,4
125743,7,25,25,28,100,496,1,4
125776,7,25,25,28,100,496,1,4
125809,7,25,25,28,100,496,1,4
125842,7,25,25,28,100,496,1,4
125875,7,25,25,28,100,496,1,4
125908,7,25,25,28,100,496,1,4
125941,7,25,25,28,100,496,1,4
125974,7,25,25,28,100,496,1,4
126007,7,25,25,28,100,496,1,4
126040,7,25,25,28,100,496,1,4
126073,7,25,25,28,100,496,1,4
126106,7,25,25,28,100,496,1,4
126139,7,25,25,28,100,496,1,4
126172,7,25,25,28,100,496,1,4
126205,7,25,25,28,100,496,1,4
126238,7,25,25,28,100,496,1,4
126271,7,25,25,28,100,496,1,4
126304,7,25,25,28,100,496,1,4
126337,7,25,25,28,100,496,1,4
126370,7,25,25,28,100,496,1,4
126403,7,25,25,28,100,496,1,4
126436,7,25,25,28,100,496,1,4
126469,7,25,25,28,100,496,1,4
126502,7,25,25,28,100,496,1,4
126535,7,25,25,28,100,496,1,4
126568,7,25,25,28,100,496,1,4
126601,7,25,25,28,100,496,1,4
126634,7,25,25,28,100,496,1,4
126667,7,25,25,28,100,496,1,4
126700,7,25,25,28,100,496,1,4
126733,7,25,25,28,100,496,1,4
126766,7,25,25,28,100,496,1,4
126799,7,25,25,28,100,496,1,4
126832,7,25,25,28,100,496,1,4
126865,7,25,25,28,100,496,1,4
126898,7,25,25,28,100,496,1,4
126931,7,25,25,28,100,496,1,4
126964,7,25,25,28,100,496,1,4
126997,7,25,25,28,100,496,1,4
127030,7,25,25,28,100,496,1,4
127063,7,25,25,28,100,496,1,4
127096,7,25,25,28,100,496,1,4
127129,7,25,25,28,100,496,1,4
127162,7,25,25,28,100,496,1,4
127195,7,25,25,28,100,496,1,4
127228,7,25,25,28,100,496,1,4
127261,7,25,25,28,100,496,1,4
127294,7,25,25,28,100,496,1,4
127327,7,25,25,28,100,496,1,4
127360,7,25,25,28,100,496,1,4
127393,7,25,25,28,100,496,1,4
127426,7,25,25,28,100,496,1,4
127459,7,25,25,28,100,496,1,4
127492,7,25,25,28,100,496,1,4
127525,7,25,25,28,100,496,1,4
127558,7,25,25,28,100,496,1,4
127591,7,25,25,28,100,496,1,4
127624,7,25,25,28,100,496,1,4
127657,7,25,25,28,100,496,1,4
127690,7,25,25,28,100,496,1,4
127723,7,25,25,28,100,496,1,4
127756,7,25,25,28,100,496,1,4
127789,7,25,25,28,100,496,1,4
127822,7,25,25,28,100,496,1,4
127855,7,25,25,28,100,496,1,4
127888,7,25,25,28,100,496,1,4
127921,7,25,25,28,100,496,1,4
127954,7,25,25,28,100,496,1,4
127987,7,25,25,28,100,496,1,4
128020,7,25,25,28,100,496,1,4
128053,7,25,25,28,100,496,1,4
128086,7,25,25,28,100,496,1,4
128119,7,25,25,28,100,496,1,4
128152,7,25,25,28,100,496,1,4
128185,7,25,25,28,100,496,1,4
128218,7,25,25,28,100,496,1,4
128251,7,25,25,28,100,496,1,4
128284,7,25,25,28,100,496,1,4
128317,7,25,25,28,100,496,1,4
128350,7,25,25,28,100,496,1,4
128383,7,25,25,28,100,496,1,4
128416,7,25,25,28,100,496,1,4
128449,7,25,25,28,100,496,1,4
128482,7,25,25,28,100,496,1,4
128515,7,25,25,28,100,496,1,4
128548,7,25,25,28,100,496,1,4
128581,7,25,25,28,100,496,1,4
128614,7,25,25,28,100,496,1,4
128647,7,25,25,28,100,496,1,4
128680,7,25,25,28,100,496,1,4
128713,7,25,25,28,100,496,1,4
128746,7,25,25,28,100,496,1,4
128779,7,25,25,28,100,496,1,4
128812,7,25,25,28,100,496,1,4
128845,7,25,25,28,100,496,1,4
128878,7,25,25,28,100,496,1,4
128911,7,25,25,28,100,496,1,4
128944,7,25,25,28,100,496,1,4
128977,7,25,25,28,100,496,1,4
129010,7,25,25,28,100,496,1,4
129043,7,25,25,28,100,496,1,4
129076,7,25,25,28,100,496,1,4
129109,7,25,25,28,100,496,1,4
129142,7,25,25,28,100,496,1,4
129175,7,25,25,28,100,496,1,4
129208,7,25,25,28,100,496,1,4
129241,7,25,25,28,100,496,1,4
129274,7,25,25,28,100,496,1,4
129307,7,25,25,28,100,496,1,4
129340,7,25,25,28,100,496,1,4
129373,7,25,25,28,100,496,1,4
129406,7,25,25,28,100,496,1,4
129439,7,25,25,28,100,496,1,4
129472,7,25,25,28,100,496,1,4
129505,7,25,25,28,100,496,1,4
129538,7,25,25,28,100,496,1,4
129571,7,25,25,28,100,496,1,4
129604,7,25,25,28,100,496,1,4
129637,7,25,25,28,100,496,1,4
129670,7,25,25,28,100,496,1,4
129703,7,25,25,28,100,496,1,4
129736,7,25,25,28,100,496,1,4
129769,7,25,25,28,100,496,1,4
129802,7,25,25,28,100,496,1,4
129835,7,25,25,28,100,496,1,4
129868,7,25,25,28,100,496,1,4
129901,7,25,25,28,100,496,1,4
129934,7,25,25,28,100,496,1,4
129967,7,25,25,28,100,496,1,4
130000,7,25,25,28,100,496,1,4
130033,7,25,25,28,100,496,1,4
130066,7,25,25,28,100,496,1,4
130099,7,25,25,28,100,496,1,4
130132,7,25,25,28,100,496,1,4
130165,7,25,25,28,100,496,1,4
130198,7,25,25,28,100,496,1,4
130231,7,25,25,28,100,496,1,4
130264,7,25,25,28,100,496,1,4
130297,7,25,25,28,100,496,1,4
130330,7,25,25,28,100,496,1,4
130363,7,25,25,28,100,496,1,4
130396,7,25,25,28,100,496,1,4
130429,7,25,25,28,100,496,1,4
130462,7,25,25,28,100,496,1,4
130495,7,25,25,28,100,496,1,4
130528,7,25,25,28,100,496,1,4
130561,7,25,25,28,100,496,1,4
130594,7,25,25,28,100,496,1,4
130627,7,25,25,28,100,496,1,4
130660,7,25,25,28,100,496,1,4
130693,7,25,25,28,100,496,1,4
130726,7,25,25,28,100,496,1,4
130759,7,25,25,28,100,496,1,4
130792,7,25,25,28,100,496,1,4
130825,7,25,25,28,100,496,1,4
130858,7,25,25,28,100,496,1,4
130891,7,25,25,28,100,496,1,4
130924,7,25,25,28,100,496,1,4
130957,7,25,25,28,100,496,1,4
130990,7,25,25,28,100,496,1,4
131023,7,25,25,28,100,496,1,4
131056,7,25,25,28,100,496,1,4
131089,7,25,25,28,100,496,1,4
131122,7,25,25,28,100,496,1,4
131155,7,25,25,28,100,496,1,4
131188,7,25,25,28,100,496,1,4
131221,7,25,25,28,100,496,1,4
131254,7,25,25,28,100,496,1,4
131287,7,25,25,28,100,496,1,4
131320,7,25,25,28,100,496,1,4
131353,7,25,25,28,100,496,1,4
131386,7,25,25,28,100,496,1,4
131419,7,25,25,28,100,496,1,4
131452,7,25,25,28,100,496,1,4
131485,7,25,25,28,100,496,1,4
131518,7,25,25,28,100,496,1,4
131551,7,25,25,28,100,496,1,4
131584,7,25,25,28,100,496,1,4
131617,7,25,25,28,100,496,1,4
131650,7,25,25,28,100,496,1,4
131683,7,25,25,28,100,496,1,4
131716,7,25,25,28,100,496,1,4
131749,7,25,25,28,100,496,1,4
131782,7,25,25,28,100,496,1,4
131815,7,25,25,28,100,496,1,4
131848,7,25,25,28,100,496,1,4
131881,7,25,25,28,100,496,1,4
131914,7,25,25,28,100,496,1,4
131947,7,25,25,28,100,496,1,4
131980,7,25,25,28,100,496,1,4
132013,7,25,25,28,100,496,1,4
132046,7,25,25,28,100,496,1,4
132079,7,25,25,28,100,496,1,4
132112,7,25,25,28,100,496,1,4
132145,7,25,25,28,100,496,1,4
132178,7,25,25,28,100,496,1,4
132211,7,25,25,28,100,496,1,4
132244,7,25,25,28,100,496,1,4
132277,7,25,25,28,100,496,1,4
132310,7,25,25,28,100,496,1,4
132343,7,25,25,28,100,496,1,4
132376,7,25,25,28,100,496,1,4
132409,7,25,25,28,100,496,1,4
132442,7,25,25,28,100,496,1,4
132475,7,25,25,28,100,496,1,4
132508,7,25,25,28,100,496,1,4
132541,7,25,25,28,100,496,1,4
132574,7,25,25,28,100,496,1,4
132607,7,25,25,28,100,496,1,4
132640,7,25,25,28,100,496,1,4
132673,7,25,25,28,100,496,1,4
132706,7,25,25,28,100,496,1,4
132739,7,25,25,28,100,496,1,4
132772,7,25,25,28,100,496,1,4
132805,7,25,25,28,100,496,1,4
132838,7,25,25,28,100,496,1,4
132871,7,25,25,28,100,496,1,4
132904,7,25,25,28,100,496,1,4
132937,7,25,25,28,100,496,1,4
132970,7,25,25,28,100,496,1,4
133003,7,25,25,28,100,496,1,4
133036,7,25,25,28,100,496,1,4
133069,7,25,25,28,100,496,1,4
133102,7,25,25,28,100,496,1,4
133135,7,25,25,28,100,496,1,4
133168,7,25,25,28,100,496,1,4
133201,7,25,25,28,100,496,1,4
133234,7,25,25,28,100,496,1,4
133267,7,25,25,28,100,496,1,4
133300,7,25,25,28,100,496,1,4
133333,7,25,25,28,100,496,1,4
133366,7,25,25,28,100,496,1,4
133399,7,25,25,28,100,496,1,4
133432,7,25,25,28,100,496,1,4
133465,7,25,25,28,100,496,1,4
133498,7,25,25,28,100,496,1,4
133531,7,25,25,28,100,496,1,4
133564,7,25,25,28,100,496,1,4
133597,7,25,25,28,100,496,1,4
133630,7,25,25,28,100,496,1,4
133663,7,25,25,28,100,496,1,4
133696,7,25,25,28,100,496,1,4
133729,7,25,25,28,100,496,1,4
133762,7,25,25,28,100,496,1,4
133795,7,25,25,28,100,496,1,4
133828,7,25,25,28,100,496,1,4
133861,7,25,25,28,100,496,1,4
133894,7,25,25,28,100,496,1,4
133927,7,25,25,28,100,496,1,4
133960,7,25,25,28,100,496,1,4
133993,7,25,25,28,100,496,1,4
134026,7,25,25,28,100,496,1,4
134059,7,25,25,28,100,496,1,4
134092,7,25,25,28,100,496,1,4
134125,7,25,25,28,100,496,1,4
134158,7,25,25,28,100,496,1,4
134191,7,25,25,28,100,496,1,4
134224,7,25,25,28,100,496,1,4
134257,7,25,25,28,100,496,1,4
134290,7,25,25,28,100,496,1,4
134323,7,25,25,28,100,496,1,4
134356,7,25,25,28,100,496,1,4
134389,7,25,25,28,100,496,1,4
134422,7,25,25,28,100,496,1,4
134455,7,25,25,28,100,496,1,4
134488,7,25,25,28,100,496,1,4
134521,7,25,25,28,100,496,1,4
134554,7,25,25,28,100,496,1,4
134587,7,25,25,28,100,496,1,4
134620,7,25,25,28,100,496,1,4
134653,7,25,25,28,100,496,1,4
134686,7,25,25,28,100,496,1,4
134719,7,25,25,28,100,496,1,4
134752,7,25,25,28,100,496,1,4
134785,7,25,25,28,100,496,1,4
134818,7,25,25,28,100,496,1,4
134851,7,25,25,28,100,496,1,4
134884,7,25,25,28,100,496,1,4
134917,7,25,25,28,100,496,1,4
134950,7,25,25,28,100,496,1,4
134983,7,25,25,28,100,496,1,4
135016,7,25,25,28,100,496,1,4
135049,7,25,25,28,100,496,1,4
135082,7,25,25,28,100,496,1,4
135115,7,25,25,28,100,496,1,4
135148,7,25,25,28,100,496,1,4
135181,7,25,25,28,100,496,1,4
135214,7,25,25,28,100,496,1,4
135247,7,25,25,28,100,496,1,4
135280,7,25,25,28,100,496,1,4
135313,7,25,25,28,100,496,1,4
135346,7,25,25,28,100,496,1,4
135379,7,25,25,28,100,496,1,4
135412,7,25,25,28,100,496,1,4
135445,7,25,25,28,100,496,1,4
135478,7,25,25,28,100,496,1,4
135511,7,25,25,28,100,496,1,4
135544,7,25,25,28,100,496,1,4
135577,7,25,25,28,100,496,1,4
135610,7,25,25,28,100,496,1,4
135643,7,25,25,28,100,496,1,4
135676,7,25,25,28,100,496,1,4
135709,7,25,25,28,100,496,1,4
135742,7,25,25,28,100,496,1,4
135775,7,25,25,28,100,496,1,4
135808,7,25,25,28,100,496,1,4
135841,7,25,25,28,100,496,1,4
135874,7,25,25,28,100,496,1,4
135907,7,25,25,28,100,496,1,4
135940,7,25,25,28,100,496,1,4
135973,7,25,25,28,100,496,1,4
136006,7,25,25,28,100,496,1,4
136039,7,25,25,28,100,496,1,4
136072,7,25,25,28,100,496,1,4
136105,7,25,25,28,100,496,1,4
136138,7,25,25,28,100,496,1,4
136171,7,25,25,28,100,496,1,4
136204,7,25,25,28,100,496,1,4
136237,7,25,25,28,100,496,1,4
136270,7,25,25,28,100,496,1,4
136303,7,25,25,28,100,496,1,4
136336,7,25,25,28,100,496,1,4
136369,7,25,25,28,100,496,1,4
136402,7,25,25,28,100,496,1,4
136435,7,25,25,28,100,496,1,4
136468,7,25,25,28,100,496,1,4
136501,7,25,25,28,100,496,1,4
136534,7,25,25,28,100,496,1,4
136567,7,25,25,28,100,496,1,4
136600,7,25,25,28,100,496,1,4
136633,7,25,25,28,100,496,1,4
136666,7,25,25,28,100,496,1,4
136699,7,25,25,28,100,496,1,4
136732,7,25,25,28,100,496,1,4
136765,7,25,25,28,100,496,1,4
136798,7,25,25,28,100,496,1,4
136831,7,25,25,28,100,496,1,4
136864,7,25,25,28,100,496,1,4
136897,7,25,25,28,100,496,1,4
136930,7,25,25,28,100,496,1,4
136963,7,25,25,28,100,496,1,4
136996,7,25,25,28,100,496,1,4
137029,7,25,25,28,100,496,1,4
137062,7,25,25,28,100,496,1,4
137095,7,25,25,28,100,496,1,4
137128,7,25,25,28,100,496,1,4
137161,7,25,25,28,100,496,1,4
137194,7,25,25,28,100,496,1,4
137227,7,25,25,28,100,496,1,4
137260,7,25,25,28,100,496,1,4
137293,7,25,25,28,100,496,1,4
137326,7,25,25,28,100,496,1,4
137359,7,25,25,28,100,496,1,4
137392,7,25,25,28,100,496,1,4
137425,7,25,25,28,100,496,1,4
137458,7,25,25,28,100,496,1,4
137491,7,25,25,28,100,496,1,4
137524,7,25,25,28,100,496,1,4
137557,7,25,25,28,100,496,1,4
137590,7,25,25,28,100,496,1,4
137623,7,25,25,28,100,496,1,4
137656,7,25,25,28,100,496,1,4
137689,7,25,25,28,100,496,1,4
137722,7,25,25,28,100,496,1,4
137755,7,25,25,28,100,496,1,4
137788,7,25,25,28,100,496,1,4
137821,7,25,25,28,100,496,1,4
137854,7,25,25,28,100,496,1,4
137887,7,25,25,28,100,496,1,4
137920,7,25,25,28,100,496,1,4
137953,7,25,25,28,100,496,1,4
137986,7,25,25,28,100,496,1,4
138019,7,25,25,28,100,496,1,4
138052,7,25,25,28,100,496,1,4
138085,7,25,25,28,100,496,1,4
138118,7,25,25,28,100,496,1,4
138151,7,25,25,28,100,496,1,4
138184,7,25,25,28,100,496,1,4
138217,7,25,25,28,100,496,1,4
138250,7,25,25,28,100,496,1,4
138283,7,25,25,28,100,496,1,4
138316,7,25,25,28,100,496,1,4
138349,7,25,25,28,100,496,1,4
138382,7,25,25,28,100,496,1,4
138415,7,25,25,28,100,496,1,4
138448,7,25,25,28,100,496,1,4
138481,7,25,25,28,100,496,1,4
138514,7,25,25,28,100,496,1,4
138547,7,25,25,28,100,496,1,4
138580,7,25,25,28,100,496,1,4
138613,7,25,25,28,100,496,1,4
138646,7,25,25,28,100,496,1,4
138679,7,25,25,28,100,496,1,4
138712,7,25,25,28,100,496,1,4
138745,7,25,25,28,100,496,1,4
138778,7,25,25,28,100,496,1,4
138811,7,25,25,28,100,496,1,4
138844,7,25,25,28,100,496,1,4
138877,7,25,25,28,100,496,1,4
138910,7,25,25,28,100,496,1,4
138943,7,25,25,28,100,496,1,4
138976,7,25,25,28,100,496,1,4
139009,7,25,25,28,100,496,1,4
139042,7,25,25,28,100,496,1,4
139075,7,25,25,28,100,496,1,4
139108,7,25,25,28,100,496,1,4
139141,7,25,25,28,100,496,1,4
139174,7,25,25,28,100,496,1,4
139207,7,25,25,28,100,496,1,4
139240,7,25,25,28,100,496,1,4
139273,7,25,25,28,100,496,1,4
139306,7,25,25,28,100,496,1,4
139339,7,25,25,28,100,496,1,4
139372,7,25,25,28,100,496,1,4
139405,7,25,25,28,100,496,1,4
139438,7,25,25,28,100,496,1,4
139471,7,25,25,28,100,496,1,4
139504,7,25,25,28,100,496,1,4
139537,7,25,25,28,100,496,1,4
139570,7,25,25,28,100,496,1,4
139603,7,25,25,28,100,496,1,4
139636,7,25,25,28,100,496,1,4
139669,7,25,25,28,100,496,1,4
139702,7,25,25,28,100,496,1,4
139735,7,25,25,28,100,496,1,4
139768,7,25,25,28,100,496,1,4
139801,7,25,25,28,100,496,1,4
139834,7,25,25,28,100,496,1,4
139867,7,25,25,28,100,496,1,4
139900,7,25,25,28,100,496,1,4
139933,7,25,25,28,100,496,1,4
139966,7,25,25,28,100,496,1,4
139999,7,25,25,28,100,496,1,4
140032,7,25,25,28,100,496,1,4
140065,7,25,25,28,100,496,1,4
140098,7,25,25,28,100,496,1,4
140131,7,25,25,28,100,496,1,4
140164,7,25,25,28,100,496,1,4
140197,7,25,25,28,100,496,1,4
140230,7,25,25,28,100,496,1,4
140263,7,25,25,28,100,496,1,4
140296,7,25,25,28,100,496,1,4
140329,7,25,25,28,100,496,1,4
140362,7,25,25,28,100,496,1,4
140395,7,25,25,28,100,496,1,4
140428,7,25,25,28,100,496,1,4
140461,7,25,25,28,100,496,1,4
140494,7,25,25,28,100,496,1,4
140527,7,25,25,28,100,496,1,4
140560,7,25,25,28,100,496,1,4
140593,7,25,25,28,100,496,1,4
140626,7,25,25,28,100,496,1,4
140659,7,25,25,28,100,496,1,4
140692,7,25,25,28,100,496,1,4
140725,7,25,25,28,100,496,1,4
140758,7,25,25,28,100,496,1,4
140791,7,25,25,28,100,496,1,4
140824,7,25,25,28,100,496,1,4
140857,7,25,25,28,100,496,1,4
140890,7,25,25,28,100,496,1,4
140923,7,25,25,28,100,496,1,4
140956,7,25,25,28,100,496,1,4
140989,7,25,25,28,100,496,1,4
141022,7,25,25,28,100,496,1,4
141055,7,25,25,28,100,496,1,4
141088,7,25,25,28,100,496,1,4
141121,7,25,25,28,100,496,1,4
141154,7,25,25,28,100,496,1,4
141187,7,25,25,28,100,496,1,4
141220,7,25,25,28,100,496,1,4
141253,7,25,25,28,100,496,1,4
141286,7,25,25,28,100,496,1,4
141319,7,25,25,28,100,496,1,4
141352,7,25,25,28,100,496,1,4
141385,7,25,25,28,100,496,1,4
141418,7,25,25,28,100,496,1,4
141451,7,25,25,28,100,496,1,4
141484,7,25,25,28,100,496,1,4
141517,7,25,25,28,100,496,1,4
141550,7,25,25,28,100,496,1,4
141583,7,25,25,28,100,496,1,4
141616,7,25,25,28,100,496,1,4
141649,7,25,25,28,100,496,1,4
141682,7,25,25,28,100,496,1,4
141715,7,25,25,28,100,496,1,4
141748,7,25,25,28,100,496,1,4
141781,7,25,25,28,100,496,1,4
141814,7,25,25,28,100,496,1,4
141847,7,25,25,28,100,496,1,4
141880,7,25,25,28,100,496,1,4
141913,7,25,25,28,100,496,1,4
141946,7,25,25,28,100,496,1,4
141979,7,25,25,28,100,496,1,4
142012,7,25,25,28,100,496,1,4
142045,7,25,25,28,100,496,1,4
142078,7,25,25,28,100,496,1,4
142111,7,25,25,28,100,496,1,4
142144,7,25,25,28,100,496,1,4
142177,7,25,25,28,100,496,1,4
142210,7,25,25,28,100,496,1,4
142243,7,25,25,28,100,496,1,4
142276,7,25,25,28,100,496,1,4
142309,7,25,25,28,100,496,1,4
142342,7,25,25,28,100,496,1,4
142375,7,25,25,28,100,496,1,4
142408,7,25,25,28,100,496,1,4
142441,7,25,25,28,100,496,1,4
142474,7,25,25,28,100,496,1,4
142507,7,25,25,28,100,496,1,4
142540,7,25,25,28,100,496,1,4
142573,7,25,25,28,100,496,1,4
142606,7,25,25,28,100,496,1,4
142639,7,25,25,28,100,496,1,4
142672,7,25,25,28,100,496,1,4
142705,7,25,25,28,100,496,1,4
142738,7,25,25,28,100,496,1,4
142771,7,25,25,28,100,496,1,4
142804,7,25,25,28,100,496,1,4
142837,7,25,25,28,100,496,1,4
142870,7,25,25,28,100,496,1,4
142903,7,25,25,28,100,496,1,4
142936,7,25,25,28,100,496,1,4
142969,7,25,25,28,100,496,1,4
143002,7,25,25,28,100,496,1,4
143035,7,25,25,28,100,496,1,4
143068,7,25,25,28,100,496,1,4
143101,7,25,25,28,100,496,1,4
143134,7,25,25,28,100,496,1,4
143167,7,25,25,28,100,496,1,4
143200,7,25,25,28,100,496,1,4
143233,7,25,25,28,100,496,1,4
143266,7,25,25,28,100,496,1,4
143299,7,25,25,28,100,496,1,4
143332,7,25,25,28,100,496,1,4
143365,7,25,25,28,100,496,1,4
143398,7,25,25,28,100,496,1,4
